DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s],Avg Avg Wind Speed @ 5m [m/s],Avg Avg Wind Speed @ 10m [m/s],Avg Avg Wind Speed @ 20m [m/s],Avg Avg Wind Speed @ 50m [m/s],Avg Avg Wind Speed @ 80m [m/s]
6/26/2019,9,0.9929,1.1634,0.9807,1.415,1.3976,1.4533
6/26/2019,10,1.0512,1.4326,1.266,1.6628,1.647,1.6586
6/26/2019,11,2.1003,3.1263,3.1405,3.558,3.6958,3.6828
6/26/2019,12,1.705,2.8378,3.0605,3.7263,4.2439,4.3288
6/26/2019,13,2.424,2.39,2.2407,2.8735,3.5659,3.5052
6/26/2019,14,2.6219,3.0217,2.9956,3.6596,4.2725,4.4764
6/26/2019,15,2.5154,3.0096,3.1849,3.8711,4.44,4.6141
6/26/2019,16,2.6681,3.1154,3.5492,4.8635,6.3853,6.8583
6/26/2019,17,1.7406,1.9095,1.7754,2.4608,3.1738,3.5095
6/26/2019,18,1.5621,1.8338,1.5798,2.0323,1.9244,1.597
6/26/2019,19,2.0435,2.4108,2.5881,3.1874,3.4025,3.4208
6/26/2019,20,1.6659,1.8519,1.8725,2.5352,3.6143,3.8253
6/26/2019,21,1.3817,1.7578,2.0217,2.7606,4.0757,4.9023
6/26/2019,22,1.5406,2.0119,2.3285,3.0987,4.9348,6.2801
6/26/2019,23,1.3329,1.9989,2.2604,2.6207,2.8779,3.0284
6/27/2019,0,1.8842,2.1411,2.2421,2.8013,2.4531,2.491
6/27/2019,1,1.8374,2.0379,2.1916,2.7717,4.3891,5.4259
6/27/2019,2,2.0366,2.1463,2.0276,2.4374,3.4283,4.3142
6/27/2019,3,2.1238,2.5166,2.725,3.1922,4.33,5.1593
6/27/2019,4,2.4256,2.7845,3.0387,3.5686,4.3845,4.6199
6/27/2019,5,2.0772,2.4729,2.6389,3.0701,3.164,2.471
6/27/2019,6,1.0504,1.4961,1.3993,1.6707,1.5843,1.5115
6/27/2019,7,0.9452,1.181,1.0975,1.6896,1.4572,2.3497
6/27/2019,8,1.0083,1.3127,0.8736,1.4055,1.6179,1.9699
6/27/2019,9,1.9686,2.6506,2.6181,2.9718,3.0993,3.1021
6/27/2019,10,1.4473,1.7525,1.5356,2.1172,2.3055,2.3148
6/27/2019,11,2.3908,3.5931,3.7569,4.3113,4.6806,4.7963
6/27/2019,12,2.9403,4.3912,4.7275,5.2884,5.671,5.8068
6/27/2019,13,2.4893,3.0966,3.1431,3.6002,3.9475,4.1383
6/27/2019,14,2.9716,3.4708,3.5301,3.9504,4.2781,4.4331
6/27/2019,15,2.983,3.5366,3.6828,4.1276,4.4347,4.5431
6/27/2019,16,3.5035,4.2552,4.5887,5.1022,5.4267,5.5481
6/27/2019,17,2.8031,3.4117,3.7733,4.3776,4.8083,5.0263
6/27/2019,18,2.4947,3.0369,3.3403,4.056,4.7264,4.9346
6/27/2019,19,1.4582,1.8916,1.988,2.956,4.1536,4.7797
6/27/2019,20,1.0874,1.3364,1.318,2.1851,3.4,3.9634
6/27/2019,21,1.338,1.6741,1.8832,2.8105,4.2077,4.2602
6/27/2019,22,1.3652,1.6648,1.8551,2.7939,4.6342,5.175
6/27/2019,23,2.2426,2.7823,3.1943,3.7608,4.5598,5.1245
6/28/2019,0,2.343,2.7661,3.0604,3.763,4.5944,3.9459
6/28/2019,1,1.2269,1.4791,1.374,1.6974,1.5994,1.328
6/28/2019,2,1.6567,1.782,1.7058,1.9945,1.3761,1.0057
6/28/2019,3,1.8046,2.0796,1.981,2.4243,2.8091,2.9821
6/28/2019,4,1.7343,1.9579,2.0645,2.5484,2.2765,2.3449
6/28/2019,5,1.5458,1.6512,1.4824,1.9069,1.4453,1.126
6/28/2019,6,1.7631,2.1662,2.3619,2.7002,1.8909,1.1215
6/28/2019,7,0.8719,1.1981,0.9418,1.4027,1.7557,1.8353
6/28/2019,8,0.6254,0.7763,0.4465,0.8971,1.2807,1.9539
6/28/2019,9,1.7646,1.7811,1.4199,1.8007,1.861,1.7561
6/28/2019,10,3.1273,3.0452,2.8999,3.2696,3.5486,3.4118
6/28/2019,11,1.9504,2.0336,1.7347,2.2941,2.572,2.5908
6/28/2019,12,2.4993,2.7971,2.8029,3.3051,3.5309,3.6994
6/28/2019,13,1.7192,1.9597,1.6943,2.166,2.3879,2.479
6/28/2019,14,2.4335,2.8433,2.8264,3.3058,3.6045,3.7556
6/28/2019,15,2.0803,2.4551,2.3984,2.8424,3.1417,3.3378
6/28/2019,16,2.1023,2.3643,2.2622,2.7883,3.0171,3.1509
6/28/2019,17,2.0718,2.4808,2.7606,3.5291,4.2596,4.3809
6/28/2019,18,0.7537,1.0383,0.8914,1.5635,2.0712,2.3652
6/28/2019,19,2.4304,2.8023,3.1028,3.6118,4.3907,4.9146
6/28/2019,20,4.3774,5.1669,5.9162,6.799,8.0099,8.7894
6/28/2019,21,3.2253,3.7633,4.2791,4.9573,5.8126,6.3215
6/28/2019,22,2.1859,2.6009,2.8082,3.2009,3.8564,4.3203
6/28/2019,23,3.5941,4.5546,5.5409,6.7091,8.4256,9.0258
6/29/2019,0,4.2721,5.0033,6.0007,7.4177,9.3113,9.808
6/29/2019,1,3.633,4.2595,5.0611,6.0524,7.4394,8.0093
6/29/2019,2,2.6174,3.0351,3.4009,4.0719,5.0668,5.543
6/29/2019,3,1.4853,1.8228,2.0199,2.5168,2.6738,2.9622
6/29/2019,4,1.1642,1.5686,1.7431,2.1649,1.6222,1.0355
6/29/2019,5,2.1025,2.5868,2.8831,3.3925,3.9702,3.7249
6/29/2019,6,1.0732,1.2762,1.1799,1.5176,1.5479,1.4067
6/29/2019,7,1.5272,1.8556,1.935,2.6049,3.7332,4.0389
6/29/2019,8,1.3612,1.8718,1.7579,2.1163,2.1995,2.1294
6/29/2019,9,0.736,0.9765,0.7023,1.0585,1.0195,1.1499
6/29/2019,10,1.0719,1.2211,1.0415,1.4059,1.5262,1.6046
6/29/2019,11,2.1881,2.5424,2.5396,2.9054,3.0317,3.0638
6/29/2019,12,1.845,2.1245,2.0438,2.4202,2.6078,2.5477
6/29/2019,13,2.1564,2.5195,2.5785,3.0611,3.4091,3.5814
6/29/2019,14,4.251,4.7853,5.1887,5.7393,6.4985,6.9486
6/29/2019,15,2.1542,2.458,2.6373,3.0946,3.8259,3.942
6/29/2019,16,1.1936,1.4529,1.2385,1.6102,1.7028,1.7032
6/29/2019,17,1.8382,2.6182,2.7104,3.1445,3.3492,3.429
6/29/2019,18,1.527,2.1349,2.3309,2.7964,3.0636,3.1487
6/29/2019,19,2.5327,3.2599,3.8007,4.5618,5.4436,5.7443
6/29/2019,20,4.4017,5.0069,5.7464,6.7191,8.9601,10.0177
6/29/2019,21,4.1268,4.7154,5.3469,6.289,8.2431,9.3123
6/29/2019,22,1.4269,1.7662,1.7642,2.2339,3.057,3.8
6/29/2019,23,1.7292,2.3271,2.9673,3.9818,5.3538,5.7347
6/30/2019,0,1.9567,2.5735,3.0851,3.9017,4.8094,4.8776
6/30/2019,1,1.2303,1.412,1.4148,1.7147,1.8529,2.0879
6/30/2019,2,1.1918,1.3535,1.4517,2.0947,2.1232,1.804
6/30/2019,3,1.6742,1.763,1.8294,2.0584,1.6377,1.0662
6/30/2019,4,1.4319,1.6878,1.7743,2.0481,1.1233,0.8664
6/30/2019,5,1.7249,1.9089,2.1249,2.6825,2.5764,1.8596
6/30/2019,6,0.9062,1.1717,1.2147,1.7739,2.4454,2.7919
6/30/2019,7,0.5407,0.7545,0.5842,1.019,0.8881,0.5789
6/30/2019,8,0.669,0.8903,0.6409,1.0115,1.0137,1.0181
6/30/2019,9,1.3659,1.4702,1.3132,1.6182,1.7113,1.776
6/30/2019,10,1.6481,1.7918,1.6622,2.0115,2.1648,2.2115
6/30/2019,11,1.7482,1.8886,1.7648,2.0884,2.3986,2.5564
6/30/2019,12,1.9679,2.3217,2.367,2.8256,3.1662,3.3566
6/30/2019,13,1.3718,1.7854,2.0358,2.6275,3.5743,4.1653
6/30/2019,14,2.2467,2.6175,2.9068,3.4466,4.3466,4.7292
6/30/2019,15,4.7223,5.4697,6.2014,7.0627,8.5658,9.1924
6/30/2019,16,4.3835,5.1367,5.8186,6.6845,7.9016,8.6685
6/30/2019,17,4.0533,4.6374,5.2451,6.0499,7.9367,8.4423
6/30/2019,18,2.7406,3.2364,3.7665,4.5352,6.1895,6.8682
6/30/2019,19,2.1846,2.5966,2.8559,3.2818,3.8546,4.3837
6/30/2019,20,2.7968,3.3459,3.8136,4.3427,5.2541,5.7561
6/30/2019,21,2.5728,3.1617,3.6102,4.0949,4.6281,5.0171
6/30/2019,22,2.348,2.9157,3.6221,4.3354,4.7757,4.939
6/30/2019,23,1.0163,1.2758,1.1933,1.4765,1.9263,2.1198
7/1/2019,0,1.6887,2.0527,2.3713,2.9328,3.8815,3.9653
7/1/2019,1,1.5111,1.8669,2.2061,2.8082,3.5062,3.6433
7/1/2019,2,1.4339,1.9523,2.4593,3.1801,4.2521,4.7129
7/1/2019,3,1.2525,1.5787,1.8994,2.4392,3.4336,3.6603
7/1/2019,4,1.0909,1.4486,1.7047,2.1794,2.8963,3.3053
7/1/2019,5,1.3815,1.7779,2.1623,2.7339,3.6714,4.1376
7/1/2019,6,1.203,1.514,1.8077,2.3835,3.6452,3.6339
7/1/2019,7,0.566,0.7857,0.7105,0.7986,0.9591,1.3004
7/1/2019,8,0.6179,0.8962,0.7429,0.9612,0.845,0.6933
7/1/2019,9,1.8601,2.2994,2.388,2.6243,2.6671,2.7121
7/1/2019,10,1.2067,1.426,1.3658,1.5848,1.604,1.5629
7/1/2019,11,1.8438,2.0491,2.0241,2.3046,2.5451,2.629
7/1/2019,12,2.3125,2.5904,2.6378,2.9238,3.2075,3.4124
7/1/2019,13,2.0394,2.2957,2.3156,2.5696,2.9031,3.0391
7/1/2019,14,1.4984,1.7845,1.8131,2.3254,2.6176,2.7549
7/1/2019,15,1.5041,1.7856,1.8791,2.2019,2.5779,2.7508
7/1/2019,16,2.3814,3.3474,3.5844,4.1353,4.6604,4.7794
7/1/2019,17,3.8309,4.9768,5.5845,6.0673,6.5447,6.7579
7/1/2019,18,2.4331,3.5081,4.0212,4.6581,5.6727,5.8487
7/1/2019,19,2.0916,2.7303,3.1693,3.6985,4.6763,5.193
7/1/2019,20,2.165,2.7395,3.2671,4.0553,5.4923,6.1074
7/1/2019,21,2.0644,2.639,3.0486,3.5928,4.4307,4.8939
7/1/2019,22,2.4824,3.0251,3.5078,4.0321,4.467,4.6051
7/1/2019,23,3.9095,4.5766,5.5134,6.6852,7.8368,7.825
7/2/2019,0,2.4403,3.0348,3.6338,4.2916,5.4751,5.8083
7/2/2019,1,1.9373,2.5597,3.1085,3.8653,4.9853,5.2724
7/2/2019,2,1.5015,2.1443,2.6388,3.3614,4.5873,5.4023
7/2/2019,3,1.0293,1.3914,1.7648,2.0764,2.076,2.2363
7/2/2019,4,2.2339,2.8811,3.5842,4.0263,3.2395,2.8767
7/2/2019,5,2.3213,2.9524,3.7823,4.6499,4.937,4.9618
7/2/2019,6,1.7477,2.1589,2.4984,2.9616,3.8416,4.566
7/2/2019,7,1.3261,1.586,1.6528,1.9919,2.3064,2.5326
7/2/2019,8,1.3875,1.5455,1.4788,1.6501,1.5839,1.5153
7/2/2019,9,1.3288,1.5474,1.5674,1.7555,1.7965,1.9332
7/2/2019,10,1.6739,1.9224,1.9414,2.1619,2.2662,2.3314
7/2/2019,11,1.1415,1.28,1.1174,1.3834,1.3101,1.4289
7/2/2019,12,1.8382,1.9239,1.7904,1.95,2.1702,2.1348
7/2/2019,13,1.0936,1.3503,1.2707,1.5224,1.6133,1.643
7/2/2019,14,1.2081,1.3635,1.3613,1.6351,1.8974,2.1334
7/2/2019,15,1.8082,2.0149,1.9535,2.2604,2.3794,2.3135
7/2/2019,16,2.6958,3.5449,3.9235,4.4169,4.8162,4.8889
7/2/2019,17,2.4641,3.8211,4.2635,4.8251,5.8155,6.3484
7/2/2019,18,3.9002,4.6534,5.2646,5.8978,6.772,7.3454
7/2/2019,19,3.4213,4.2689,4.96,5.8157,7.1801,7.7936
7/2/2019,20,2.1043,2.8242,3.5519,4.4095,5.292,6.0596
7/2/2019,21,1.6032,1.9575,2.1793,2.4933,2.1395,2.1219
7/2/2019,22,1.4792,1.759,2.0249,2.5968,3.7039,3.103
7/2/2019,23,1.9597,2.4004,2.8157,3.4734,5.0376,4.9253
7/3/2019,0,2.5849,3.1726,3.7542,4.5388,5.864,6.0311
7/3/2019,1,1.5419,1.878,2.1333,2.6196,3.7627,4.7601
7/3/2019,2,1.3333,1.527,1.6611,2.1595,3.1868,4.3987
7/3/2019,3,1.7186,2.0131,1.9908,2.1255,2.8781,3.4655
7/3/2019,4,1.309,1.6316,1.9592,2.4762,3.4458,4.2947
7/3/2019,5,2.6243,3.3639,4.1385,5.1064,6.5412,7.0037
7/3/2019,6,1.4994,1.9031,2.3031,3.0097,3.8379,3.9915
7/3/2019,7,1.0547,1.2908,1.3878,1.8444,1.8008,1.685
7/3/2019,8,1.0558,1.6707,1.8322,2.1983,2.4627,2.8621
7/3/2019,9,2.0044,3.028,3.1926,3.4386,3.5343,3.6306
7/3/2019,10,1.7823,2.5664,2.6186,2.9565,3.1246,3.192
7/3/2019,11,1.5862,1.7194,1.5246,1.8199,1.9369,1.9752
7/3/2019,12,1.4966,1.6636,1.4969,1.9281,2.0238,2.0534
7/3/2019,13,1.2133,1.4462,1.3601,1.607,1.7214,1.7759
7/3/2019,14,0.8084,1.0137,0.9704,1.3118,1.5662,1.7629
7/3/2019,15,1.2145,1.4016,1.2822,1.5918,1.6856,1.6409
7/3/2019,16,1.51,1.737,1.5525,1.877,2.0718,2.088
7/3/2019,17,1.1871,1.4687,1.4104,1.6699,1.6118,1.2837
7/3/2019,18,1.2899,1.4219,1.3804,1.8034,1.3092,0.7504
7/3/2019,19,1.4491,1.6681,1.5875,1.4841,0.6153,0.7978
7/3/2019,20,1.7143,2.019,2.1999,2.7099,3.3564,2.8049
7/3/2019,21,1.9971,2.4582,2.8819,3.6119,5.259,6.1257
7/3/2019,22,2.5766,3.0999,3.6461,4.4603,5.9017,6.4985
7/3/2019,23,2.2914,2.846,3.3623,4.1951,5.7062,6.0245
7/4/2019,0,1.7856,2.0564,2.3005,2.882,4.0066,3.9408
7/4/2019,1,2.0538,2.3689,2.6095,3.1025,3.5728,3.4449
7/4/2019,2,1.7006,1.9665,2.0926,2.5719,2.8858,2.7626
7/4/2019,3,1.492,1.9669,2.11,2.4385,2.5932,2.319
7/4/2019,4,1.2587,1.4176,1.2496,1.5881,2.0516,2.9931
7/4/2019,5,1.0766,1.42,1.742,2.5325,3.3497,3.8643
7/4/2019,6,1.7278,2.3314,2.8944,3.6649,4.8831,6.0319
7/4/2019,7,3.1602,3.9027,4.4327,4.9569,5.3949,5.7301
7/4/2019,8,2.5699,3.0686,3.2954,3.6233,3.8529,3.964
7/4/2019,9,2.9062,3.4897,3.7784,4.1705,4.6161,4.8245
7/4/2019,10,3.4205,4.0088,4.3471,5.0072,5.6552,5.7346
7/4/2019,11,2.9581,3.5732,3.9221,4.3094,4.8506,4.9968
7/4/2019,12,2.0843,2.415,2.4967,2.8556,3.0569,3.2457
7/4/2019,13,1.7349,1.9589,1.9563,2.2144,2.2131,2.387
7/4/2019,14,2.0195,2.2033,2.1673,2.4132,2.5198,2.4464
7/4/2019,15,1.8176,1.9551,1.7663,2.0852,2.1196,2.1826
7/4/2019,16,1.3769,1.5993,1.4213,1.7402,1.808,1.775
7/4/2019,17,1.189,1.4484,1.3096,1.6231,1.7297,1.6252
7/4/2019,18,2.5096,3.3058,3.5046,4.1326,4.6723,4.706
7/4/2019,19,1.9432,2.648,3.1498,3.7258,4.2721,4.2323
7/4/2019,20,1.496,1.7913,2.088,2.4997,3.116,3.1688
7/4/2019,21,2.2031,2.7169,3.3221,3.9101,4.0113,4.0239
7/4/2019,22,2.2201,2.7481,3.2782,3.873,4.2798,4.491
7/4/2019,23,2.0039,2.7263,3.3393,3.98,4.7284,5.1249
7/5/2019,0,2.4197,3.4745,4.3161,5.091,5.5431,5.6328
7/5/2019,1,3.1845,3.9541,5.0652,6.3852,7.5642,7.9019
7/5/2019,2,2.6988,3.6336,4.6705,6.0236,8.1743,8.6552
7/5/2019,3,4.6589,5.4657,6.698,8.3384,10.7287,11.1812
7/5/2019,4,3.3722,4.0359,4.9091,6.1249,8.0265,8.5807
7/5/2019,5,3.1853,4.0147,4.7456,5.5932,6.7896,7.503
7/5/2019,6,2.7541,3.3914,3.9819,4.6281,5.2926,5.6511
7/5/2019,7,2.143,2.6603,2.9316,3.2419,3.5175,3.687
7/5/2019,8,1.8772,2.2104,2.362,2.5886,2.7603,2.8155
7/5/2019,9,1.9906,2.2398,2.3545,2.6264,2.734,2.861
7/5/2019,10,2.0242,2.0672,2.0641,2.2715,2.387,2.4425
7/5/2019,11,1.3368,1.5418,1.5399,1.8329,1.8508,1.9153
7/5/2019,12,1.7882,1.9517,1.9229,2.1504,2.3954,2.4782
7/5/2019,13,1.7772,2.1287,2.0956,2.3983,2.6174,2.623
7/5/2019,14,2.1183,2.6518,2.7508,3.0413,3.2874,3.4248
7/5/2019,15,1.9343,2.7889,2.8996,3.231,3.5113,3.5903
7/5/2019,16,1.5245,1.785,1.7012,2.0518,2.2077,2.1349
7/5/2019,17,1.1925,1.3705,1.2135,1.5785,1.7612,1.8048
7/5/2019,18,2.2771,2.7745,2.9969,3.4685,4.0517,4.3032
7/5/2019,19,3.002,4.1899,4.7104,5.4649,6.424,7.0126
7/5/2019,20,1.6299,1.9539,2.1258,2.3314,2.6934,2.9915
7/5/2019,21,1.7372,2.0438,2.2685,2.4864,2.4639,2.4637
7/5/2019,22,2.8608,3.4822,4.2397,4.9739,5.8266,6.3187
7/5/2019,23,2.4668,3.2411,4.032,4.945,6.1971,6.6794
7/6/2019,0,2.1199,2.6695,3.3472,4.1254,5.1696,5.7618
7/6/2019,1,0.8247,1.032,1.1082,1.465,2.4416,2.7847
7/6/2019,2,2.4178,3.121,3.779,4.6347,5.6812,5.8519
7/6/2019,3,1.1902,1.4653,1.7503,2.2276,2.9631,3.2294
7/6/2019,4,1.3534,1.5058,1.5654,1.8502,2.581,2.4344
7/6/2019,5,1.5757,1.7676,1.9093,1.9957,2.0881,1.8032
7/6/2019,6,1.3214,2.2832,2.7147,3.2099,3.8104,4.0756
7/6/2019,7,0.9687,1.6055,1.7376,1.9041,1.9747,2.1706
7/6/2019,8,0.9297,1.0483,1.0352,1.0964,1.0879,1.1703
7/6/2019,9,2.007,1.9873,1.9483,1.9969,2.1344,1.9994
7/6/2019,10,2.2393,2.1913,2.2407,2.4259,2.6458,2.4899
7/6/2019,11,2.3999,2.7625,2.8717,3.1284,3.5163,3.5153
7/6/2019,12,1.6137,1.9631,2.0544,2.2668,2.5883,2.7295
7/6/2019,13,2.1667,2.5929,2.7911,2.9824,3.072,3.1005
7/6/2019,14,1.3782,1.8569,1.9635,2.1793,2.2209,2.3541
7/6/2019,15,2.5729,2.8747,3.1374,3.4984,3.6797,3.6496
7/6/2019,16,2.0591,2.406,2.5229,2.7624,2.9129,2.9997
7/6/2019,17,1.2838,1.4978,1.4995,1.7222,1.8466,1.8862
7/6/2019,18,1.3556,2.1535,2.2697,2.518,2.7111,2.8471
7/6/2019,19,0.8381,1.1069,1.1752,1.4243,1.6434,1.6468
7/6/2019,20,1.3447,1.5166,1.5888,1.7607,1.7412,1.4582
7/6/2019,21,1.7048,1.8039,1.824,2.0076,1.6438,1.5914
7/6/2019,22,1.2348,1.3947,1.5685,1.8942,1.8408,1.382
7/6/2019,23,1.1662,1.4126,1.7186,2.2808,2.7517,2.4001
7/7/2019,0,1.3135,1.715,2.0644,2.6313,3.49,4.0667
7/7/2019,1,1.4073,1.9926,2.6189,3.4476,4.2378,4.638
7/7/2019,2,1.2526,1.7862,2.2909,3.0464,3.7012,4.211
7/7/2019,3,0.854,1.1687,1.4594,1.8715,1.8682,2.2943
7/7/2019,4,1.4448,1.9881,2.4331,2.8997,3.3092,3.4085
7/7/2019,5,0.8347,1.1526,1.4185,1.7473,1.8386,1.8914
7/7/2019,6,0.8896,1.2484,1.3123,1.3714,1.298,1.5439
7/7/2019,7,1.3804,2.1088,2.3155,2.5402,2.6629,2.8251
7/7/2019,8,1.8652,2.485,2.672,2.8437,2.8652,2.9122
7/7/2019,9,1.6505,2.2693,2.4506,2.6414,2.7587,2.9323
7/7/2019,10,1.3957,1.7603,1.8521,2.1031,2.191,2.2487
7/7/2019,11,1.3392,1.6482,1.6509,1.8732,2.1555,2.2372
7/7/2019,12,1.3087,1.5116,1.5014,1.6062,1.629,1.5851
7/7/2019,13,1.5783,1.8736,1.8614,2.1369,2.1944,2.295
7/7/2019,14,2.0814,2.1189,2.0397,2.3104,2.4541,2.3618
7/7/2019,15,1.4666,1.6122,1.5206,1.7572,1.9272,2.1399
7/7/2019,16,2.2014,2.557,2.6451,3.0079,3.3473,3.4567
7/7/2019,17,2.9335,4.2081,4.6878,5.2596,5.8563,6.2812
7/7/2019,18,2.2428,3.1106,3.5358,4.0252,4.7741,5.0589
7/7/2019,19,2.7207,3.313,3.7623,4.3585,5.1988,5.4473
7/7/2019,20,4.0782,4.7291,5.417,6.1277,7.0737,7.6305
7/7/2019,21,2.3749,2.7849,3.118,3.4736,4.2993,4.7885
7/7/2019,22,1.708,2.3705,2.7305,2.9314,3.1041,3.3176
7/7/2019,23,1.376,1.6503,2.0292,2.4784,3.4712,4.0984
7/8/2019,0,1.889,2.2703,2.698,3.0214,3.713,4.0235
7/8/2019,1,1.0706,1.5171,1.8759,2.0331,1.9212,2.0636
7/8/2019,2,1.5819,2.061,2.5845,3.2452,4.2762,4.4167
7/8/2019,3,1.1704,1.5007,1.9748,2.6037,3.9633,4.3521
7/8/2019,4,1.5192,1.9843,2.5051,3.2053,4.4499,4.5668
7/8/2019,5,1.4866,1.8765,2.1811,2.7489,3.6188,3.8459
7/8/2019,6,1.2906,1.4891,1.6307,2.0087,2.317,2.3132
7/8/2019,7,1.4512,1.6664,1.8871,2.1323,2.3902,2.8406
7/8/2019,8,1.376,1.8966,2.0649,2.2206,2.3177,2.3642
7/8/2019,9,1.3923,1.6898,1.8021,2.0274,2.2436,2.3035
7/8/2019,10,1.4057,1.9463,2.1171,2.3144,2.3949,2.4312
7/8/2019,11,0.9712,1.0718,1.0148,1.2502,1.3354,1.5072
7/8/2019,12,1.78,2.9317,3.2152,3.5289,3.7447,3.859
7/8/2019,13,2.6347,3.2382,3.694,4.1694,4.5539,4.517
7/8/2019,14,3.6235,4.4678,4.9426,5.3698,5.8542,6.062
7/8/2019,15,2.0061,2.7796,2.9592,3.2711,3.5028,3.6797
7/8/2019,16,2.1387,2.4103,2.487,2.7615,2.9323,2.9669
7/8/2019,17,1.6105,1.8299,1.8195,2.1446,2.3725,2.4516
7/8/2019,18,2.9591,3.9886,4.5276,5.1437,5.8603,6.0164
7/8/2019,19,3.5312,4.127,4.7777,5.3103,5.7113,5.7387
7/8/2019,20,1.7445,2.5333,3.0829,3.4533,3.8884,3.7753
7/8/2019,21,1.3491,1.5776,1.6594,1.5595,1.3235,1.3642
7/8/2019,22,1.5171,1.9678,2.1187,2.2262,2.7488,2.9045
7/8/2019,23,4.7461,5.5282,6.2684,7.0334,7.8784,8.3574
7/9/2019,0,1.7185,2.1266,2.5025,2.9414,3.764,4.4212
7/9/2019,1,1.2275,1.7154,1.9478,2.0713,2.6296,3.0836
7/9/2019,2,1.6707,1.901,2.12,2.5317,2.9354,3.2448
7/9/2019,3,1.5315,1.9549,2.263,2.7567,3.7749,4.107
7/9/2019,4,0.4292,0.5256,0.8367,1.8858,3.8739,4.2435
7/9/2019,5,2.0625,2.4821,2.9411,3.6508,4.6711,4.3835
7/9/2019,6,1.5097,1.8603,2.1499,2.4912,2.304,1.7394
7/9/2019,7,1.1903,1.3635,1.5521,1.8143,1.6612,1.5632
7/9/2019,8,1.4198,2.0805,2.2066,2.4021,2.4538,2.5338
7/9/2019,9,2.6215,3.9747,4.3407,4.6973,5.032,5.1747
7/9/2019,10,2.4899,3.8025,4.1136,4.4232,4.7575,4.8904
7/9/2019,11,3.0622,5.0113,5.53,5.9952,6.3675,6.5249
7/9/2019,12,2.4429,3.8181,4.2246,4.6798,5.0081,5.1361
7/9/2019,13,1.6631,2.2885,2.3764,2.7276,2.9361,2.9593
7/9/2019,14,1.8429,2.1229,2.1155,2.3908,2.5888,2.4062
7/9/2019,15,3.2078,3.6521,3.9791,4.4696,4.8608,5.145
7/9/2019,16,5.5772,6.4553,7.2425,7.999,8.889,9.1231
7/9/2019,17,4.9684,5.6841,6.3476,7.0194,7.8505,8.3218
7/9/2019,18,4.1397,4.8607,5.5039,6.1438,6.8186,7.1722
7/9/2019,19,3.365,3.9422,4.432,5.0281,5.7213,6.1527
7/9/2019,20,3.9674,4.6396,5.3277,6.0055,7.0517,7.5088
7/9/2019,21,2.8327,3.5105,4.2856,5.2088,6.3334,6.7561
7/9/2019,22,2.2619,2.936,3.6512,4.5785,5.9249,6.4696
7/9/2019,23,2.9685,3.816,4.6548,5.6701,7.526,8.3384
7/10/2019,0,1.1065,1.5267,1.9987,2.6909,3.927,4.6607
7/10/2019,1,1.604,2.2849,2.9514,3.9333,5.1061,5.6946
7/10/2019,2,0.7035,0.9869,1.1897,1.6688,2.7607,3.3558
7/10/2019,3,1.2748,1.2244,0.8381,0.6968,0.4001,0.5701
7/10/2019,4,1.6054,1.851,1.6569,1.321,0.5627,0.3638
7/10/2019,5,2.0851,2.6621,3.2147,3.1754,2.575,2.5015
7/10/2019,6,1.1805,1.6924,2.2574,2.8401,3.08,3.4072
7/10/2019,7,1.131,1.4082,1.4984,1.6778,1.8701,2.0294
7/10/2019,8,1.5237,1.8747,1.9676,2.1464,2.3095,2.3785
7/10/2019,9,2.0491,2.6503,2.8475,3.0842,3.2909,3.4042
7/10/2019,10,2.4899,3.6271,3.9942,4.3326,4.5937,4.7585
7/10/2019,11,2.6532,3.6105,3.9511,4.2364,4.509,4.6656
7/10/2019,12,2.4687,3.2891,3.564,3.8573,4.0907,4.2601
7/10/2019,13,2.166,2.6242,2.7683,3.0083,3.2816,3.3425
7/10/2019,14,1.7887,2.1676,2.2153,2.4702,2.6471,2.6376
7/10/2019,15,1.5857,1.7409,1.6881,1.9993,2.269,2.2563
7/10/2019,16,1.6155,1.7585,1.7076,2.0073,2.1391,2.2677
7/10/2019,17,1.7783,2.0744,2.1374,2.4088,2.4348,2.5515
7/10/2019,18,2.4184,2.962,3.3698,3.7134,3.8881,4.0351
7/10/2019,19,1.9131,2.4181,2.9209,3.725,4.4726,4.7469
7/10/2019,20,1.4847,1.9986,2.5965,3.6461,4.8426,5.3759
7/10/2019,21,2.5337,3.2346,4.0793,5.3056,6.8799,7.3476
7/10/2019,22,2.6425,3.338,4.0232,4.8473,5.8028,6.2177
7/10/2019,23,2.1551,2.7003,3.2913,4.0049,4.9513,5.1202
7/11/2019,0,1.6556,2.052,2.452,3.1281,4.4068,4.5828
7/11/2019,1,1.9311,2.4577,3.0921,3.8826,4.2454,4.2208
7/11/2019,2,2.1875,2.9181,3.7836,4.5965,5.2667,6.2923
7/11/2019,3,1.9443,2.4845,3.1596,3.6255,4.0503,4.6913
7/11/2019,4,0.8878,1.0945,1.2984,1.74,2.1276,2.7266
7/11/2019,5,1.3339,1.3216,1.2828,1.3273,1.9596,3.1499
7/11/2019,6,1.4151,1.4568,1.2245,1.3396,1.5023,2.0485
7/11/2019,7,1.2673,1.6142,1.8189,2.2458,2.1501,1.7592
7/11/2019,8,0.9087,1.0404,0.8012,1.0282,0.9634,1.0522
